"",,,,,5900 Block of S.,
11-8777E,5/20,1550 hrs,5/20 1520 hrs,5/20 1520 hrs Criminal Damage,,Pending
"",,,,,Sterling,
11-8782T,5/20,1621 hrs,5/16 1500 hrs,5/19 1530 hrs Burglary/Structure,Engineering Research,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, May 21, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"No Drivers License, Displaying Suspended License",E University Dr / S,
11-8823T,5/21,0011 hrs,5/21 0005 hrs,5/21 0011 hrs,,Pending
"",,,,Plates,Mcallister Ave,
"",,,,,S Rural Rd / E,
11-8842T,5/21,0241 hrs,5/21 0240 hrs,5/21 0241 hrs Driving on Suspended Drivers License,,Cleared By Arrest
"",,,,,University Dr,
11-8924T,5/21,1310 hrs,5/21 1230 hrs,5/21 1310 hrs Theft,Barrett,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, May 22, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-9044T,5/22,0902 hrs,5/22 0300 hrs,5/22 0300 hrs Theft,Vista Del Sol,Pending
11-9062T,5/22,1412 hrs,5/11 1700 hrs,5/22 1400 hrs 2nd Degree Burglary,609 S. Alpha Dr.,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, May 23, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Student Recreation,
11-9145T,5/23,0930 hrs,5/10 1145 hrs,5/10 1200 hrs Theft,,Pending
"",,,,,Center,
11-9192T,5/23,1437 hrs,3/25 0700 hrs,4/15 0700 hrs Criminal Damage,Murdock Hall,Pending
"",,,,,6400 Block of South,
11-9196E,5/23,1448 hrs,5/23 1430 hrs,5/23 1448 hrs Impounded Property for Destruction,,Closed
"",,,,,Athena,
11-9197D,5/23,1451 hrs,5/13 1830 hrs,5/23 1300 hrs Bike Theft,Ucent,Pending
"",,,,"Expired License Plates, No Evidence of Insurance,",E Broadway Rd / S,
11-9254T,5/23,2221 hrs,5/23 2221 hrs,5/23 2231 hrs,,Cleared By Arrest
"",,,,Warrant Arrest,College Ave,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, May 24, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,S. Rural Rd. / E.,
11-9266T,5/24,0134 hrs,5/24 0134 hrs,5/24 0138 hrs Driving with Suspended License,,Cleared By Arrest
"",,,,,University Dr.,
11-9282T,5/24,0637 hrs,5/23 1300 hrs,5/24 0600 hrs Criminal Damage,609 S. Alpha Dr,Pending
11-9297T,5/24,0803 hrs,5/23 1530 hrs,5/24 1525 hrs Criminal Damage,Lot 59,Pending
11-9304D,5/24,0832 hrs,5/23 1400 hrs,5/24 0815 hrs Criminal Damage,University Center,Pending
11-9338T,5/24,1230 hrs,5/23 0300 hrs,"5/23 1200 hrs 2nd Degree Burglary, Fraudulent Use of a Credit Card",615 S. Alpha Dr,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, March 25, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Physical Sciences - B,Cleared
11-9450T,5/25,0859 hrs,5/25 0845 hrs,5/25 0845 hrs Threatening,,
"",,,,,Wing,Exceptionally
"",,,,,E University Dr / S,
11-9464T,5/25,1543 hrs,5/25 1543 hrs,5/25 1623 hrs Possession of Drug Paraphernalia,,Cleared By Arrest
"",,,,,Myrtle Ave,
"",,,,,E University Dr / S,
11-9482T,5/25,2106 hrs,5/25 2106 hrs,5/25 2135 hrs Driving on Suspended License,,Cleared By Arrest
"",,,,,Myrtle Ave,
11-9489T,5/25,2240 hrs,5/25 2240 hrs,5/25 2249 hrs Possession of Drug Paraphernalia,Wilson Hall,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, May 26, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-9512W,5/26,0339 hrs,5/26 0339 hrs,5/26 0339 hrs Information Only,Lecture Hall,Closed
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, May 27, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,S Rural Rd / E,
11-9566T,5/27,0123 hrs,5/27 0123 hrs,5/27 0123 hrs Displaying MI Suspended License Plates,,Pending
"",,,,,Broadway Rd,
11-9582T,5/27,0602 hrs,5/27 0602 hrs,5/27 0618 hrs Public Urination,1000 S Cady Mall,Cleared By Arrest
"",,,,,Physical Sciences H,
11-9587T,5/27,0957 hrs,5/12 1300 hrs,5/18 1500 hrs Criminal Damage,,Pending
"",,,,,Wing,
11-9594E,5/27,1137 hrs,5/27 1137 hrs,5/18 1137 hrs Found Property,6000 S Sagewood,Closed
11-9599T,5/27,1432 hrs,5/20 1400 hrs,5/27 1350 hrs Burglary Structure,Stauffer,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, May 28, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-9657T,5/28,0540 hrs,5/27 2005 hrs,5/27 2230 hrs Larceny theft,Moeur,Pending
11-9679D,5/28,0241 hrs,5/28 0241 hrs,5/28 0252 hrs Criminal Nuisance,Post Office,Cleared By Arrest
11-9707T,5/28,2101 hrs,5/28 2101 hrs,5/28 2118 hrs Disorderly Conduct,Packard Stadium,Cleared By Arrest
11-9709T,5/28,2056 hrs,3/1/10 0000 hrs,3/31/10 2359 hrs Surreptitious Videotaping,VDS,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, May 29, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"DUI with BAC of .08 or Higher, DUI- Alcohol, Drugs,",S. Rural Rd. / E.,
11-9722T,5/29,0124 hrs,5/29 0124 hrs,5/29 0345 hrs,,Cleared By Arrest
"",,,,Vapor Combination Thereof,University Dr.,
"",,,,,S. McClintock Dr. / E.,
11-9729T,5/29,0243 hrs,5/29 0243 hrs,5/29 0243 hrs Agency Assist,,Closed
"",,,,,Rio Salado Parkway,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, May 30, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-9782P,5/30,2342 hrs,5/30 2342 hrs,5/30 2342 hrs Possession of Drug Paraphernalia,6939 E. Ventana Ave,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, May 31, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-9794T,5/31,0334 hrs,5/31 0334 hrs,5/31 0342 hrs Driving on a Suspended License,1100 E. University Dr.,Cleared By Arrest
"",,,,,E. Edgewater / S.,
11-9804P,5/31,0909 hrs,5/31 0909 hrs,5/31 0909 hrs Accident-Non-Injury,,Closed
"",,,,,Volante Ave.,
"",,,,,Urban Systems,
11-9805T,5/31,0923 hrs,5/31 0923 hrs,5/31 0923 hrs Accident-Non-Injury,,Closed
"",,,,,Engineering,
11-9812T,5/31,1331 hrs,5/31 1320 hrs,5/31 1350 hrs Aggravated Harassment,Discovery Hall,Pending
