"",2/24,1041 hrs,2/24 1041 hrs,2/24,1041 hrs,Accident,ASU Police Department,Pending
3023E,,,,,,,,
2011-,,,,,,,Student Recration,
"",2/24,1624 hrs,12/7 0000 hrs,12/9,0000 hrs,Bicycle Theft,,Pending
3042T,,,,,,,Center,
2011-,,,,,,,,
"",2/24,1650 hrs,2/24 1650 hrs,2/24,1650 hrs,Theft,Vista Del Sol,Pending
3044T,,,,,,,,
2011-,,,,,,,,
"",2/24,1647 hrs,2/23 1800 hrs,2/23,2200 hrs,Theft,Memorial Union,Pending
3045T,,,,,,,,
2011-,,,,,,,Polytechnic Student,
"",2/24,1859 hrs,2/24 1615 hrs,2/24,1850 hrs,Criminal Damage,,Pending
3050E,,,,,,,Union,
2011-,,,,,,,,
"",2/24,2107 hrs,2/24 1800 hrs,2/24,2015 hrs,Theft,Language and Literature,Pending
3059T,,,,,,,,
2011-,,,,,,"Possession of Drug Paraphernalia, Possession of",,
"",2/24,2246 hrs,2/24 2246 hrs,2/24,2246 hrs,,Adelphi Commons,Cleared By Arrest
3064T,,,,,,Marijuana,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
2011-,,,,,,,,
"",2/25,0143 hrs,2/25 0143 hrs,2/25,0152 hrs,Under 21 With Alcohol in the Body,Adelphi Commons,Cleared By Arrest
3077T,,,,,,,,
2011-,,,,,,,,
"",2/25,0338 hrs,2/25 0338 hrs,2/25,0412 hrs,Possession of Drug Paraphernalia,Sonora Center,Cleared By Arrest
3080T,,,,,,,,
2011-,,,,,,,,
"",2/25,0437 hrs,2/24 2300 hrs,2/25,0437 hrs,Vehicle Burglary,Parking Structure 5,Pending
3082T,,,,,,,,
2011-,,,,,,,Engineering Center,
"",2/25,0913 hrs,2/25 0900 hrs,2/25,0900 hrs,Information Only,,Pending
3089T,,,,,,,Annex,
2011-,,,,,,,,
"",2/25,0939 hrs,2/24 1200 hrs,2/25,0939 hrs,Criminal Damage,Wells Fargo Arena,Pending
3090T,,,,,,,,
2011-,,,,,,,Student Recreation,
"",2/25,1022 hrs,2/24 2000 hrs,2/25,0825 hrs,Bicycle Theft,,Pending
3092T,,,,,,,Center,
2011-,,,,,,,,
"",2/25,1041 hrs,2/25 1045 hrs,2/25,1130 hrs,Driving on a Suspended License,S Ash/ E University Dr,Cleared By Arrest
3093T,,,,,,,,
2011-,,,,,,,,
"",2/25,1118 hrs,2/25 0930 hrs,2/25,1045 hrs,Bicycle Theft,Language and Literature,Pending
3094T,,,,,,,,
2011-,,,,,,,Student Services,
"",2/25,1240 hrs,2/25 1000 hrs,2/25,1200 hrs,Bicycle Theft,,Pending
3101T,,,,,,,Building,
2011-,,,,,,,,
"",2/25,1355 hrs,2/24 0600 hrs,2/24,1200 hrs,Criminal Damage,Central Plant,Pending
3105T,,,,,,,,
2011-,,,,,,,600 Block of S. Alpha,
"",2/25,1449 hrs,2/25 0345 hrs,2/25,0400 hrs,Criminal Damage,,Pending
3106T,,,,,,,Dr.,
2011-,,,,,,,Student Recreation,
"",2/25,1642 hrs,2/23 1600 hrs,2/23,1700 hrs,Bicycle Theft,,Pending
3112T,,,,,,,Center,
2011-,,,,,,,Vista del Sol Parking,
"",2/25,2236 hrs,2/25 2236 hrs,2/25,2236 hrs,Under 21 With Alcohol in the Body,,Cleared By Arrest
3132T,,,,,,,Structure,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
2011-,,,,,,,E Apache Blvd/ Paseo,
"",2/26,0058 hrs,2/26 0058 hrs,2/26,0059 hrs,Under 21 in Possession of Alcohol,,Cleared By Arrest
3139T,,,,,,,Del Saber,
2011-,,,,,,"Assault, Disorderly Conduct, Under 21 with Alcohol  in",,
"",2/26,0240 hrs,2/26 0235 hrs,2/26,0240 hrs,,Sonora Center,Cleared By Arrest
3148T,,,,,,"Body, Criminal Damage",,
2011-,,,,,,,,
"",2/26,1613 hrs,2/26 1030 hrs,2/26,1600 hrs,Bicycle Theft,Biodesign B Wing,Pending
3171T,,,,,,,,
2011-,,,,,,"Sexual Conduct with a Minor, Contributing to",,
"",2/26,2214 hrs,2/20 0100 hrs,2/20,0500 hrs,,Palo Verde Main,Cleared By Arrest
3189T,,,,,,Delinquency and Dependency,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
2011-,,,,,,,,
"",2/27,0401 hrs,2/27 0200 hrs,2/27,0230 hrs,"Criminal Damage, Under 21 with Alcohol in the Body",Vista del Sol,Cleared By Arrest
3202T,,,,,,,,
2011-,,,,,,Theft of a Credit Card or Obtaining Credit Card by,600 Block of S. Alpha,
"",2/27,1119 hrs,2/27 0100 hrs,2/27,1000 hrs,,,Pending
3210T,,,,,,"Fraud, Theft",Dr.,
2011-,,,,,,,,
"",2/27,2152 hrs,2/27 1930 hrs,2/27,1945 hrs,Theft,Art Building,Pending
3233T,,,,,,,,
2011-,,,,,,,,
"",2/27,2353 hrs,2/27 2353 hrs,2/27,2353 hrs,Display Fictitious Plates,1105 E. Broadway Rd.,Cleared By Arrest
3238T,,,,,,,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-3241T,02/28,0944 hrs,02/27 2100 hrs,02/28,0940 hrs,Bicycle Theft,Palo Verde East,Pending
11-3252E,02/28,1120 hrs,02/28 1000 hrs,02/28,1030 hrs,Property Impound,East Lot 37,Closed
11-3255T,02/28,1222 hrs,02/24 0000 hrs,02/25,0700 hrs,Theft,Coor Hall,Pending
11-3258T,02/28,1404 hrs,02/26 1500 hrs,02/28,0900 hrs,Theft,Central Plant South,Pending
11-3260T,02/28,1519 hrs,02/28 0730 hrs,02/28,1500 hrs,Theft,Music East,Pending
11-3261W,02/28,1554 hrs,02/28 1356 hrs,02/28,1518 hrs,Vehicle Burglary,West Lot 20,Pending
11-3270T,02/28,1835 hrs,02/25 1830 hrs,02/28,1830 hrs,Criminal Damage,Interdiciplinary B Wing,Pending
11-3271T,02/28,1846 hrs,02/28 1846 hrs,02/28,1846 hrs,Attempted Suicide,Farmer Education,Closed
"",,,,,,,E University Dr/ S,
11-3273T,02/28,1936 hrs,02/28 1936 hrs,02/28,1936 hrs,Property Impound,,Closed
"",,,,,,,McAllister ave,
